Gender,Country,Occupation,self_employed,family_history,treatment,Days_Indoors,Growing_Stress,Changes_Habits,Mental_Health_History,Mood_Swings,Coping_Struggles,Work_Interest,Social_Weakness
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Croatia,Others,Yes,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,France,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,Yes,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,Yes,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Italy,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Canada,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Thailand,Others,Yes,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Canada,Others,Yes,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Ireland,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Ireland,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Netherlands,Others,Yes,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,Yes,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Canada,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,Yes,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Netherlands,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Brazil,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Switzerland,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Denmark,Others,Yes,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Denmark,Others,Yes,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Sweden,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Italy,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Netherlands,Others,Yes,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Canada,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,Yes,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Mexico,Others,Yes,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,India,Others,Yes,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,Yes,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,Yes,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,Yes,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,Yes,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,Yes,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Netherlands,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Netherlands,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,Yes,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,Yes,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Germany,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,France,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Canada,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,India,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,Yes,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Sweden,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Israel,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Canada,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Brazil,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,Yes,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,Yes,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Switzerland,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,South Africa,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Greece,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,Yes,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Netherlands,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,India,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Canada,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,Yes,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Germany,Others,Yes,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Netherlands,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Germany,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Moldova,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Sweden,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Israel,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Canada,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Netherlands,Others,Yes,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,India,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Colombia,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Georgia,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Canada,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Australia,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Brazil,Others,Yes,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Ireland,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Czech Republic,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Philippines,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Netherlands,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Greece,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United Kingdom,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Canada,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Poland,Others,Yes,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Ireland,Others,No,No,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,Australia,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,No,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,Yes,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,South Africa,Others,No,Yes,Yes,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
Male,United States,Others,No,Yes,No,Go out Every day,Yes,Yes,No,Medium,Yes,Maybe,Maybe
